hidden weight mean,hidden weight sd,output weight mean,output weight sd,accuracy
0.5,0.0,2.5,3.5,0.8197645904855321
0.5,0.0,3.0,0.0,0.06620892594409024
0.5,0.0,3.0,0.5,0.8334968121628249
0.5,0.0,3.0,1.0,0.8408533594899461
0.5,0.0,3.0,1.5,0.8677047572339383
0.5,0.0,3.0,2.0,0.8640264835703776
0.5,0.0,3.0,2.5,0.8369298675821482
0.5,0.0,3.0,3.0,0.8268759195684159
0.5,0.0,3.0,3.5,0.8417116233447769
0.5,0.0,3.5,0.0,0.04904364884747425
0.5,0.0,3.5,0.5,0.8598577734183424
0.5,0.0,3.5,1.0,0.8613290828837665
0.5,0.0,3.5,1.5,0.8561794997547818
0.5,0.0,3.5,2.0,0.8451446787641
0.5,0.0,3.5,2.5,0.8608386463952918
0.5,0.0,3.5,3.0,0.8493133889161354
0.5,0.0,3.5,3.5,0.8201324178518882
0.5,0.5,0.0,0.0,0.8266307013241785
0.5,0.5,0.0,0.5,0.8520107896027465
0.5,0.5,0.0,1.0,0.8570377636096126
0.5,0.5,0.0,1.5,0.8645169200588524
0.5,0.5,0.0,2.0,0.8473516429622364
0.5,0.5,0.0,2.5,0.8453898970083374
0.5,0.5,0.0,3.0,0.8448994605198626
0.5,0.5,0.0,3.5,0.8398724865129966
0.5,0.5,0.5,0.0,0.8301863658656204
0.5,0.5,0.5,0.5,0.8499264345267288
0.5,0.5,0.5,1.0,0.8635360470819029
0.5,0.5,0.5,1.5,0.857650809220206
0.5,0.5,0.5,2.0,0.8542177538008828
0.5,0.5,0.5,2.5,0.8664786660127514
0.5,0.5,0.5,3.0,0.8609612555174105
0.5,0.5,0.5,3.5,0.8307994114762138
0.5,0.5,1.0,0.0,0.8120402157920549
0.5,0.5,1.0,0.5,0.8515203531142717
0.5,0.5,1.0,1.0,0.8436733692986759
0.5,0.5,1.0,1.5,0.8317802844531633
0.5,0.5,1.0,2.0,0.8713830308974988
0.5,0.5,1.0,2.5,0.8570377636096126
0.5,0.5,1.0,3.0,0.8419568415890142
0.5,0.5,1.0,3.5,0.8391368317802844
0.5,0.5,1.5,0.0,0.8137567435017166
0.5,0.5,1.5,0.5,0.8643943109367337
0.5,0.5,1.5,1.0,0.8581412457086808
0.5,0.5,1.5,1.5,0.8634134379597842
0.5,0.5,1.5,2.0,0.8601029916625796
0.5,0.5,1.5,2.5,0.8581412457086808
0.5,0.5,1.5,3.0,0.8464933791074056
0.5,0.5,1.5,3.5,0.8133889161353605
0.5,0.5,2.0,0.0,0.8203776360961256
0.5,0.5,2.0,0.5,0.8430603236880824
0.5,0.5,2.0,1.0,0.8407307503678274
0.5,0.5,2.0,1.5,0.8550760176557136
0.5,0.5,2.0,2.0,0.833864639529181
0.5,0.5,2.0,2.5,0.8480872976949485
0.5,0.5,2.0,3.0,0.8379107405590976
0.5,0.5,2.0,3.5,0.8477194703285924
0.5,0.5,2.5,0.0,0.8197645904855321
0.5,0.5,2.5,0.5,0.8742030407062286
0.5,0.5,2.5,1.0,0.8616969102501226
0.5,0.5,2.5,1.5,0.8717508582638548
0.5,0.5,2.5,2.0,0.8559342815105444
0.5,0.5,2.5,2.5,0.8505394801373222
0.5,0.5,2.5,3.0,0.8460029426189308
0.5,0.5,2.5,3.5,0.8311672388425699
0.5,0.5,3.0,0.0,0.8337420304070623
0.5,0.5,3.0,0.5,0.8609612555174105
0.5,0.5,3.0,1.0,0.8505394801373222
0.5,0.5,3.0,1.5,0.8620647376164786
0.5,0.5,3.0,2.0,0.8379107405590976
0.5,0.5,3.0,2.5,0.8522560078469839
0.5,0.5,3.0,3.0,0.8616969102501226
0.5,0.5,3.0,3.5,0.8283472290338402
0.5,0.5,3.5,0.0,0.8109367336929868
0.5,0.5,3.5,0.5,0.8525012260912211
0.5,0.5,3.5,1.0,0.8474742520843551
0.5,0.5,3.5,1.5,0.8540951446787641
0.5,0.5,3.5,2.0,0.8657430112800393
0.5,0.5,3.5,2.5,0.8487003433055419
0.5,0.5,3.5,3.0,0.8520107896027465
0.5,0.5,3.5,3.5,0.8544629720451201
0.5,1.0,0.0,0.0,0.8482099068170672
0.5,1.0,0.0,0.5,0.8813143697891123
0.5,1.0,0.0,1.0,0.8765326140264835
0.5,1.0,0.0,1.5,0.8401177047572339
0.5,1.0,0.0,2.0,0.8683178028445316
0.5,1.0,0.0,2.5,0.8696665031878372
0.5,1.0,0.0,3.0,0.857650809220206
0.5,1.0,0.0,3.5,0.8507846983815596
0.5,1.0,0.5,0.0,0.82368808239333
0.5,1.0,0.5,0.5,0.8580186365865621
0.5,1.0,0.5,1.0,0.8632908288376655
0.5,1.0,0.5,1.5,0.8551986267778323
0.5,1.0,0.5,2.0,0.8732221677292791
0.5,1.0,0.5,2.5,0.8634134379597842
0.5,1.0,0.5,3.0,0.8521333987248652
0.5,1.0,0.5,3.5,0.8536047081902893
0.5,1.0,1.0,0.0,0.8495586071603727
0.5,1.0,1.0,0.5,0.8328837665522315
0.5,1.0,1.0,1.0,0.8469838155958803
0.5,1.0,1.0,1.5,0.8678273663560568
0.5,1.0,1.0,2.0,0.8625551741049534
0.5,1.0,1.0,2.5,0.8640264835703776
0.5,1.0,1.0,3.0,0.868930848455125
0.5,1.0,1.0,3.5,0.8602256007846983
0.5,1.0,1.5,0.0,0.851029916625797
0.5,1.0,1.5,0.5,0.8636586562040216
0.5,1.0,1.5,1.0,0.842815105443845
0.5,1.0,1.5,1.5,0.8778813143697891
0.5,1.0,1.5,2.0,0.8609612555174105
0.5,1.0,1.5,2.5,0.8688082393330063
0.5,1.0,1.5,3.0,0.8512751348700344
0.5,1.0,1.5,3.5,0.8659882295242766
0.5,1.0,2.0,0.0,0.8522560078469839
0.5,1.0,2.0,0.5,0.8711378126532614
0.5,1.0,2.0,1.0,0.8679499754781755
0.5,1.0,2.0,1.5,0.8679499754781755
0.5,1.0,2.0,2.0,0.857650809220206
0.5,1.0,2.0,2.5,0.8729769494850417
0.5,1.0,2.0,3.0,0.868930848455125
0.5,1.0,2.0,3.5,0.8564247179990191
0.5,1.0,2.5,0.0,0.8347229033840118
0.5,1.0,2.5,0.5,0.8474742520843551
0.5,1.0,2.5,1.0,0.866233447768514
0.5,1.0,2.5,1.5,0.8729769494850417
0.5,1.0,2.5,2.0,0.8811917606669937
0.5,1.0,2.5,2.5,0.8572829818538499
0.5,1.0,2.5,3.0,0.8586316821971555
0.5,1.0,2.5,3.5,0.8585090730750368
0.5,1.0,3.0,0.0,0.8369298675821482
0.5,1.0,3.0,0.5,0.8668464933791074
0.5,1.0,3.0,1.0,0.8646395291809711
0.5,1.0,3.0,1.5,0.8727317312408043
0.5,1.0,3.0,2.0,0.8734673859735165
0.5,1.0,3.0,2.5,0.8666012751348701
0.5,1.0,3.0,3.0,0.8667238842569888
0.5,1.0,3.0,3.5,0.8625551741049534
0.5,1.0,3.5,0.0,0.8175576262873958
0.5,1.0,3.5,0.5,0.8344776851397744
0.5,1.0,3.5,1.0,0.868563021088769
0.5,1.0,3.5,1.5,0.8757969592937714
0.5,1.0,3.5,2.0,0.8765326140264835
0.5,1.0,3.5,2.5,0.8426924963217264
0.5,1.0,3.5,3.0,0.857650809220206
0.5,1.0,3.5,3.5,0.8500490436488475
0.5,1.5,0.0,0.0,0.8114271701814615
0.5,1.5,0.0,0.5,0.8468612064737616
0.5,1.5,0.0,1.0,0.8782491417361452
0.5,1.5,0.0,1.5,0.8759195684158901
0.5,1.5,0.0,2.0,0.8821726336439432
0.5,1.5,0.0,2.5,0.8772682687591957
0.5,1.5,0.0,3.0,0.883766552231486
0.5,1.5,0.0,3.5,0.8777587052476704
0.5,1.5,0.5,0.0,0.8368072584600295
0.5,1.5,0.5,0.5,0.83582638548308
0.5,1.5,0.5,1.0,0.8696665031878372
0.5,1.5,0.5,1.5,0.887690044139284
0.5,1.5,0.5,2.0,0.8825404610102991
0.5,1.5,0.5,2.5,0.8792300147130947
0.5,1.5,0.5,3.0,0.8656204021579206
0.5,1.5,0.5,3.5,0.8761647866601275
0.5,1.5,1.0,0.0,0.870892594409024
0.5,1.5,1.0,0.5,0.8555664541441883
0.5,1.5,1.0,1.0,0.859612555174105
0.5,1.5,1.0,1.5,0.8803334968121628
0.5,1.5,1.0,2.0,0.8845022069641981
0.5,1.5,1.0,2.5,0.8757969592937714
0.5,1.5,1.0,3.0,0.8719960765080922
0.5,1.5,1.0,3.5,0.8651299656694458
0.5,1.5,1.5,0.0,0.8572829818538499
0.5,1.5,1.5,0.5,0.8766552231486022
0.5,1.5,1.5,1.0,0.8849926434526729
0.5,1.5,1.5,1.5,0.8811917606669937
0.5,1.5,1.5,2.0,0.8802108876900442
0.5,1.5,1.5,2.5,0.885728298185385
0.5,1.5,1.5,3.0,0.8805787150564002
0.5,1.5,1.5,3.5,0.8716282491417362
0.5,1.5,2.0,0.0,0.8532368808239333
0.5,1.5,2.0,0.5,0.8750613045610593
0.5,1.5,2.0,1.0,0.8518881804806278
0.5,1.5,2.0,1.5,0.8799656694458068
0.5,1.5,2.0,2.0,0.8700343305541932
0.5,1.5,2.0,2.5,0.8847474252084355
0.5,1.5,2.0,3.0,0.8827856792545365
0.5,1.5,2.0,3.5,0.8819274153997058
0.5,1.5,2.5,0.0,0.8498038254046101
0.5,1.5,2.5,0.5,0.8864639529180971
0.5,1.5,2.5,1.0,0.8713830308974988
0.5,1.5,2.5,1.5,0.8795978420794507
0.5,1.5,2.5,2.0,0.887690044139284
0.5,1.5,2.5,2.5,0.8867091711623345
0.5,1.5,2.5,3.0,0.8845022069641981
0.5,1.5,2.5,3.5,0.8734673859735165
0.5,1.5,3.0,0.0,0.8683178028445316
0.5,1.5,3.0,0.5,0.8625551741049534
0.5,1.5,3.0,1.0,0.8718734673859735
0.5,1.5,3.0,1.5,0.8818048062775871
0.5,1.5,3.0,2.0,0.8767778322707209
0.5,1.5,3.0,2.5,0.8738352133398725
0.5,1.5,3.0,3.0,0.8776360961255517
0.5,1.5,3.0,3.5,0.875183913683178
0.5,1.5,3.5,0.0,0.8360716037273173
0.5,1.5,3.5,0.5,0.8597351642962237
0.5,1.5,3.5,1.0,0.8588769004413929
0.5,1.5,3.5,1.5,0.881069151544875
0.5,1.5,3.5,2.0,0.8829082883766552
0.5,1.5,3.5,2.5,0.8754291319274154
0.5,1.5,3.5,3.0,0.887690044139284
0.5,1.5,3.5,3.5,0.8735899950956351
0.5,2.0,0.0,0.0,0.8632908288376655
0.5,2.0,0.0,0.5,0.8897743992153017
0.5,2.0,0.0,1.0,0.8842569887199607
0.5,2.0,0.0,1.5,0.894310936733693
0.5,2.0,0.0,2.0,0.9069396763119176
0.5,2.0,0.0,2.5,0.8764100049043649
0.5,2.0,0.0,3.0,0.8813143697891123
0.5,2.0,0.0,3.5,0.8955370279548799
0.5,2.0,0.5,0.0,0.8718734673859735
0.5,2.0,0.5,0.5,0.8551986267778323
0.5,2.0,0.5,1.0,0.8697891123099558
0.5,2.0,0.5,1.5,0.8865865620402158
0.5,2.0,0.5,2.0,0.8772682687591957
0.5,2.0,0.5,2.5,0.9043648847474252
0.5,2.0,0.5,3.0,0.8870769985286905
0.5,2.0,0.5,3.5,0.8753065228052967
0.5,2.0,1.0,0.0,0.8781265326140265
0.5,2.0,1.0,0.5,0.8813143697891123
0.5,2.0,1.0,1.0,0.8836439431093673
0.5,2.0,1.0,1.5,0.8978666012751348
0.5,2.0,1.0,2.0,0.8912457086807258
0.5,2.0,1.0,2.5,0.8979892103972535
0.5,2.0,1.0,3.0,0.8916135360470819
0.5,2.0,1.0,3.5,0.88805787150564
0.5,2.0,1.5,0.0,0.8453898970083374
0.5,2.0,1.5,0.5,0.8654977930358019
0.5,2.0,1.5,1.0,0.8950465914664051
0.5,2.0,1.5,1.5,0.8884256988719961
0.5,2.0,1.5,2.0,0.8970083374203041
0.5,2.0,1.5,2.5,0.8826630701324178
0.5,2.0,1.5,3.0,0.8738352133398725
0.5,2.0,1.5,3.5,0.8971309465424228
0.5,2.0,2.0,0.0,0.842815105443845
0.5,2.0,2.0,0.5,0.8963952918097107
0.5,2.0,2.0,1.0,0.8842569887199607
0.5,2.0,2.0,1.5,0.8973761647866602
0.5,2.0,2.0,2.0,0.8956596370769986
0.5,2.0,2.0,2.5,0.8799656694458068
0.5,2.0,2.0,3.0,0.8838891613536047
0.5,2.0,2.0,3.5,0.9006866110838646
0.5,2.0,2.5,0.0,0.8578960274644434
0.5,2.0,2.5,0.5,0.8683178028445316
0.5,2.0,2.5,1.0,0.8534820990681706
0.5,2.0,2.5,1.5,0.8930848455125061
0.5,2.0,2.5,2.0,0.8914909269249632
0.5,2.0,2.5,2.5,0.896640510053948
0.5,2.0,2.5,3.0,0.8974987739087789
0.5,2.0,2.5,3.5,0.900931829328102
0.5,2.0,3.0,0.0,0.8760421775380088
0.5,2.0,3.0,0.5,0.8593673369298676
0.5,2.0,3.0,1.0,0.8792300147130947
0.5,2.0,3.0,1.5,0.8729769494850417
0.5,2.0,3.0,2.0,0.8910004904364884
0.5,2.0,3.0,2.5,0.9076753310446297
0.5,2.0,3.0,3.0,0.8873222167729279
0.5,2.0,3.0,3.5,0.8892839627268269
0.5,2.0,3.5,0.0,0.8718734673859735
0.5,2.0,3.5,0.5,0.8661108386463953
0.5,2.0,3.5,1.0,0.8901422265816576
0.5,2.0,3.5,1.5,0.8940657184894556
0.5,2.0,3.5,2.0,0.881069151544875
0.5,2.0,3.5,2.5,0.8992153016184404
0.5,2.0,3.5,3.0,0.8955370279548799
0.5,2.0,3.5,3.5,0.8945561549779304
0.5,2.5,0.0,0.0,0.8549534085335949
0.5,2.5,0.0,0.5,0.8702795487984306
0.5,2.5,0.0,1.0,0.9037518391368318
0.5,2.5,0.0,1.5,0.9082883766552231
0.5,2.5,0.0,2.0,0.9042422756253066
0.5,2.5,0.0,2.5,0.8993379107405591
0.5,2.5,0.0,3.0,0.8999509563511525
0.5,2.5,0.0,3.5,0.9052231486022561
0.5,2.5,0.5,0.0,0.8559342815105444
0.5,2.5,0.5,0.5,0.9080431584109858
0.5,2.5,0.5,1.0,0.9052231486022561
0.5,2.5,0.5,1.5,0.8863413437959784
0.5,2.5,0.5,2.0,0.896272682687592
0.5,2.5,0.5,2.5,0.9107405590975969
0.5,2.5,0.5,3.0,0.8987248651299656
0.5,2.5,0.5,3.5,0.8822952427660617
0.5,2.5,1.0,0.0,0.868930848455125
0.5,2.5,1.0,0.5,0.8919813634134379
0.5,2.5,1.0,1.0,0.8802108876900442
0.5,2.5,1.0,1.5,0.9049779303580187
0.5,2.5,1.0,2.0,0.8984796468857283
0.5,2.5,1.0,2.5,0.9008092202059833
0.5,2.5,1.0,3.0,0.8993379107405591
0.5,2.5,1.0,3.5,0.8963952918097107
0.5,2.5,1.5,0.0,0.8616969102501226
0.5,2.5,1.5,0.5,0.8567925453653752
0.5,2.5,1.5,1.0,0.9027709661598823
0.5,2.5,1.5,1.5,0.8973761647866602
0.5,2.5,1.5,2.0,0.9102501226091221
0.5,2.5,1.5,2.5,0.8944335458558117
0.5,2.5,1.5,3.0,0.907184894556155
0.5,2.5,1.5,3.5,0.8856056890632663
0.5,2.5,2.0,0.0,0.8624325649828347
0.5,2.5,2.0,0.5,0.8874448258950466
0.5,2.5,2.0,1.0,0.8930848455125061
0.5,2.5,2.0,1.5,0.8874448258950466
0.5,2.5,2.0,2.0,0.9106179499754782
0.5,2.5,2.0,2.5,0.9174840608141246
0.5,2.5,2.0,3.0,0.9066944580676802
0.5,2.5,2.0,3.5,0.9169936243256498
0.5,2.5,2.5,0.0,0.8819274153997058
0.5,2.5,2.5,0.5,0.8949239823442864
0.5,2.5,2.5,1.0,0.8795978420794507
0.5,2.5,2.5,1.5,0.8961500735654733
0.5,2.5,2.5,2.0,0.9038744482589505
0.5,2.5,2.5,2.5,0.8994605198626778
0.5,2.5,2.5,3.0,0.8950465914664051
0.5,2.5,2.5,3.5,0.9068170671897989
0.5,2.5,3.0,0.0,0.8879352623835214
0.5,2.5,3.0,0.5,0.868930848455125
0.5,2.5,3.0,1.0,0.9077979401667484
0.5,2.5,3.0,1.5,0.9062040215792055
0.5,2.5,3.0,2.0,0.9044874938695439
0.5,2.5,3.0,2.5,0.9052231486022561
0.5,2.5,3.0,3.0,0.9127023050514959
0.5,2.5,3.0,3.5,0.8889161353604709
0.5,2.5,3.5,0.0,0.8809465424227563
0.5,2.5,3.5,0.5,0.8829082883766552
0.5,2.5,3.5,1.0,0.8883030897498774
0.5,2.5,3.5,1.5,0.9020353114271702
0.5,2.5,3.5,2.0,0.886096125551741
0.5,2.5,3.5,2.5,0.8912457086807258
0.5,2.5,3.5,3.0,0.9022805296714076
0.5,2.5,3.5,3.5,0.8990926924963217
0.5,3.0,0.0,0.0,0.8780039234919078
0.5,3.0,0.0,0.5,0.9039970573810692
0.5,3.0,0.0,1.0,0.916135360470819
0.5,3.0,0.0,1.5,0.9032614026483571
0.5,3.0,0.0,2.0,0.915767533104463
0.5,3.0,0.0,2.5,0.90951446787641
0.5,3.0,0.0,3.0,0.9115988229524277
0.5,3.0,0.0,3.5,0.8993379107405591
0.5,3.0,0.5,0.0,0.8829082883766552
0.5,3.0,0.5,0.5,0.8902648357037763
0.5,3.0,0.5,1.0,0.8919813634134379
0.5,3.0,0.5,1.5,0.9236145169200588
0.5,3.0,0.5,2.0,0.9231240804315841
0.5,3.0,0.5,2.5,0.9043648847474252
0.5,3.0,0.5,3.0,0.9127023050514959
0.5,3.0,0.5,3.5,0.8959048553212359
0.5,3.0,1.0,0.0,0.881436978911231
0.5,3.0,1.0,0.5,0.9080431584109858
0.5,3.0,1.0,1.0,0.9173614516920059
0.5,3.0,1.0,1.5,0.9173614516920059
0.5,3.0,1.0,2.0,0.9068170671897989
0.5,3.0,1.0,2.5,0.9218979892103972
0.5,3.0,1.0,3.0,0.9201814615007357
0.5,3.0,1.0,3.5,0.9064492398234428
0.5,3.0,1.5,0.0,0.8631682197155468
0.5,3.0,1.5,0.5,0.8870769985286905
0.5,3.0,1.5,1.0,0.9156449239823443
0.5,3.0,1.5,1.5,0.9079205492888671
0.5,3.0,1.5,2.0,0.9153997057381069
0.5,3.0,1.5,2.5,0.9101275134870034
0.5,3.0,1.5,3.0,0.9030161844041197
0.5,3.0,1.5,3.5,0.9066944580676802
0.5,3.0,2.0,0.0,0.8957822461991172
0.5,3.0,2.0,0.5,0.8918587542913192
0.5,3.0,2.0,1.0,0.9152770966159882
0.5,3.0,2.0,1.5,0.9033840117704757
0.5,3.0,2.0,2.0,0.9014222658165768
0.5,3.0,2.0,2.5,0.9037518391368318
0.5,3.0,2.0,3.0,0.883766552231486
0.5,3.0,2.0,3.5,0.90951446787641
0.5,3.0,2.5,0.0,0.8765326140264835
0.5,3.0,2.5,0.5,0.8780039234919078
0.5,3.0,2.5,1.0,0.8729769494850417
0.5,3.0,2.5,1.5,0.8995831289847964
0.5,3.0,2.5,2.0,0.9026483570377636
0.5,3.0,2.5,2.5,0.9145414418832761
0.5,3.0,2.5,3.0,0.9144188327611574
0.5,3.0,2.5,3.5,0.9038744482589505
0.5,3.0,3.0,0.0,0.896272682687592
0.5,3.0,3.0,0.5,0.8983570377636096
0.5,3.0,3.0,1.0,0.9133153506620892
0.5,3.0,3.0,1.5,0.9171162334477685
0.5,3.0,3.0,2.0,0.9090240313879353
0.5,3.0,3.0,2.5,0.9194458067680236
0.5,3.0,3.0,3.0,0.8941883276115743
0.5,3.0,3.0,3.5,0.9070622854340363
0.5,3.0,3.5,0.0,0.8697891123099558
0.5,3.0,3.5,0.5,0.8800882785679255
0.5,3.0,3.5,1.0,0.9057135850907307
0.5,3.0,3.5,1.5,0.8912457086807258
0.5,3.0,3.5,2.0,0.9162579695929377
0.5,3.0,3.5,2.5,0.9165031878371751
0.5,3.0,3.5,3.0,0.9066944580676802
0.5,3.0,3.5,3.5,0.8949239823442864
0.5,3.5,0.0,0.0,0.8905100539480137
0.5,3.5,0.0,0.5,0.9074301128003923
0.5,3.5,0.0,1.0,0.9152770966159882
0.5,3.5,0.0,1.5,0.8950465914664051
0.5,3.5,0.0,2.0,0.9259440902403139
0.5,3.5,0.0,2.5,0.920058852378617
0.5,3.5,0.0,3.0,0.9063266307013241
0.5,3.5,0.0,3.5,0.9169936243256498
0.5,3.5,0.5,0.0,0.8783717508582638
0.5,3.5,0.5,0.5,0.9065718489455615
0.5,3.5,0.5,1.0,0.9217753800882785
0.5,3.5,0.5,1.5,0.9036292300147131
0.5,3.5,0.5,2.0,0.9339136831780285
0.5,3.5,0.5,2.5,0.9146640510053948
0.5,3.5,0.5,3.0,0.9027709661598823
0.5,3.5,0.5,3.5,0.9136831780284453
0.5,3.5,1.0,0.0,0.8863413437959784
0.5,3.5,1.0,0.5,0.9035066208925944
0.5,3.5,1.0,1.0,0.9098822952427661
0.5,3.5,1.0,1.5,0.9089014222658166
0.5,3.5,1.0,2.0,0.9084109857773418
0.5,3.5,1.0,2.5,0.9221432074546346
0.5,3.5,1.0,3.0,0.9153997057381069
0.5,3.5,1.0,3.5,0.9005640019617459
0.5,3.5,1.5,0.0,0.8912457086807258
0.5,3.5,1.5,0.5,0.911476213830309
0.5,3.5,1.5,1.0,0.8480872976949485
0.5,3.5,1.5,1.5,0.9178518881804806
0.5,3.5,1.5,2.0,0.9288867091711623
0.5,3.5,1.5,2.5,0.9021579205492889
0.5,3.5,1.5,3.0,0.9174840608141246
0.5,3.5,1.5,3.5,0.9081657675331045
0.5,3.5,2.0,0.0,0.8955370279548799
0.5,3.5,2.0,0.5,0.900931829328102
0.5,3.5,2.0,1.0,0.902893575282001
0.5,3.5,2.0,1.5,0.9275380088278568
0.5,3.5,2.0,2.0,0.92631191760667
0.5,3.5,2.0,2.5,0.9163805787150564
0.5,3.5,2.0,3.0,0.9062040215792055
0.5,3.5,2.0,3.5,0.9119666503187838
0.5,3.5,2.5,0.0,0.874816086316822
0.5,3.5,2.5,0.5,0.894310936733693
0.5,3.5,2.5,1.0,0.9118440411966651
0.5,3.5,2.5,1.5,0.9158901422265816
0.5,3.5,2.5,2.0,0.9310936733692987
0.5,3.5,2.5,2.5,0.9080431584109858
0.5,3.5,2.5,3.0,0.9165031878371751
0.5,3.5,2.5,3.5,0.9184649337910741
0.5,3.5,3.0,0.0,0.9025257479156449
0.5,3.5,3.0,0.5,0.9044874938695439
0.5,3.5,3.0,1.0,0.9111083864639529
0.5,3.5,3.0,1.5,0.9259440902403139
0.5,3.5,3.0,2.0,0.9215301618440412
0.5,3.5,3.0,2.5,0.9162579695929377
0.5,3.5,3.0,3.0,0.9080431584109858
0.5,3.5,3.0,3.5,0.9211623344776851
0.5,3.5,3.5,0.0,0.8797204512015694
0.5,3.5,3.5,0.5,0.9104953408533595
0.5,3.5,3.5,1.0,0.9051005394801374
0.5,3.5,3.5,1.5,0.9005640019617459
0.5,3.5,3.5,2.0,0.915767533104463
0.5,3.5,3.5,2.5,0.9255762628739578
0.5,3.5,3.5,3.0,0.9098822952427661
0.5,3.5,3.5,3.5,0.9135605689063266
1.0,0.0,0.0,0.0,0.04904364884747425
1.0,0.0,0.0,0.5,0.8478420794507111
1.0,0.0,0.0,1.0,0.8485777341834232
1.0,0.0,0.0,1.5,0.8260176557135851
1.0,0.0,0.0,2.0,0.8379107405590976
1.0,0.0,0.0,2.5,0.8154732712113781
1.0,0.0,0.0,3.0,0.7777096615988229
1.0,0.0,0.0,3.5,0.791319274153997
1.0,0.0,0.5,0.0,0.04916625796959294
1.0,0.0,0.5,0.5,0.8281020107896028
1.0,0.0,0.5,1.0,0.8384011770475723
1.0,0.0,0.5,1.5,0.8249141736145169
1.0,0.0,0.5,2.0,0.8370524767042667
1.0,0.0,0.5,2.5,0.8137567435017166
1.0,0.0,0.5,3.0,0.8182932810201079
1.0,0.0,0.5,3.5,0.808484551250613
1.0,0.0,1.0,0.0,0.04904364884747425
1.0,0.0,1.0,0.5,0.8495586071603727
1.0,0.0,1.0,1.0,0.8469838155958803
1.0,0.0,1.0,1.5,0.8330063756743502
1.0,0.0,1.0,2.0,0.8097106424717999
1.0,0.0,1.0,2.5,0.8083619421284943
1.0,0.0,1.0,3.0,0.8024767042667974
1.0,0.0,1.0,3.5,0.7963462481608632
1.0,0.0,1.5,0.0,0.06265326140264836
1.0,0.0,1.5,0.5,0.8163315350662089
1.0,0.0,1.5,1.0,0.8494359980382541
1.0,0.0,1.5,1.5,0.8346002942618931
1.0,0.0,1.5,2.0,0.7934036292300147
1.0,0.0,1.5,2.5,0.8148602256007847
1.0,0.0,1.5,3.0,0.8029671407552722
1.0,0.0,1.5,3.5,0.7959784207945071
1.0,0.0,2.0,0.0,0.04904364884747425
1.0,0.0,2.0,0.5,0.808484551250613
1.0,0.0,2.0,1.0,0.8413437959784208
1.0,0.0,2.0,1.5,0.8369298675821482
1.0,0.0,2.0,2.0,0.8180480627758705
1.0,0.0,2.0,2.5,0.8261402648357038
1.0,0.0,2.0,3.0,0.7986758214811182
1.0,0.0,2.0,3.5,0.8010053948013732
1.0,0.0,2.5,0.0,0.04904364884747425
1.0,0.0,2.5,0.5,0.7943845022069642
1.0,0.0,2.5,1.0,0.8197645904855321
1.0,0.0,2.5,1.5,0.8341098577734184
1.0,0.0,2.5,2.0,0.820622854340363
1.0,0.0,2.5,2.5,0.8078715056400196
1.0,0.0,2.5,3.0,0.8011280039234919
1.0,0.0,2.5,3.5,0.7958558116723884
1.0,0.0,3.0,0.0,0.04904364884747425
1.0,0.0,3.0,0.5,0.8316576753310446
1.0,0.0,3.0,1.0,0.8289602746444336
1.0,0.0,3.0,1.5,0.8229524276606179
1.0,0.0,3.0,2.0,0.8060323688082394
1.0,0.0,3.0,2.5,0.810446297204512
1.0,0.0,3.0,3.0,0.8027219225110348
1.0,0.0,3.0,3.5,0.7915644923982345
1.0,0.0,3.5,0.0,0.04904364884747425
1.0,0.0,3.5,0.5,0.8289602746444336
1.0,0.0,3.5,1.0,0.8364394310936734
1.0,0.0,3.5,1.5,0.8420794507111329
1.0,0.0,3.5,2.0,0.8396272682687592
1.0,0.0,3.5,2.5,0.81436978911231
1.0,0.0,3.5,3.0,0.7919323197645904
1.0,0.0,3.5,3.5,0.7903384011770476
1.0,0.5,0.0,0.0,0.8403629230014713
1.0,0.5,0.0,0.5,0.8461255517410495
1.0,0.5,0.0,1.0,0.8447768513977439
1.0,0.5,0.0,1.5,0.8093428151054438
1.0,0.5,0.0,2.0,0.827611574301128
1.0,0.5,0.0,2.5,0.825282000980873
1.0,0.5,0.0,3.0,0.7907062285434037
1.0,0.5,0.0,3.5,0.7918097106424719
1.0,0.5,0.5,0.0,0.8165767533104463
1.0,0.5,0.5,0.5,0.8593673369298676
1.0,0.5,0.5,1.0,0.8363168219715547
1.0,0.5,0.5,1.5,0.7970819028935753
1.0,0.5,0.5,2.0,0.8109367336929868
1.0,0.5,0.5,2.5,0.8218489455615497
1.0,0.5,0.5,3.0,0.8070132417851889
1.0,0.5,0.5,3.5,0.8174350171652771
1.0,0.5,1.0,0.0,0.8309220205983325
1.0,0.5,1.0,0.5,0.8391368317802844
1.0,0.5,1.0,1.0,0.8083619421284943
1.0,0.5,1.0,1.5,0.8045610593428151
1.0,0.5,1.0,2.0,0.8019862677783227
1.0,0.5,1.0,2.5,0.8153506620892594
1.0,0.5,1.0,3.0,0.8022314860225601
1.0,0.5,1.0,3.5,0.7940166748406081
1.0,0.5,1.5,0.0,0.7920549288867091
1.0,0.5,1.5,0.5,0.8200098087297695
1.0,0.5,1.5,1.0,0.8478420794507111
1.0,0.5,1.5,1.5,0.8128984796468858
1.0,0.5,1.5,2.0,0.8213585090730751
1.0,0.5,1.5,2.5,0.8141245708680726
1.0,0.5,1.5,3.0,0.8012506130456106
